src_text,tgt_text,author,filename
ہوا میں نشہ ہی نشہ فضا میں رنگ ہی رنگ,havā meñ nashsha hī nashsha fazā meñ rañg hī rañg,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
یہ کس نے پیرہن اپنا اچھال رکھا ہے,ye kis ne pairahan apnā uchhāl rakkhā hai,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
بھلے دنوں کا بھروسا ہی کیا رہیں نہ رہیں,bhale dinoñ kā bharosā hī kyā raheñ na raheñ,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
سو میں نے رشتۂ غم کو بحال رکھا ہے,so maiñ ne rishta-e-ġham ko bahāl rakkhā hai,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
ہم ایسے سادہ دلوں کو وہ دوست ہو کہ خدا,ham aise sāda-diloñ ko vo dost ho ki ḳhudā,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
سبھی نے وعدۂ فردا پہ ٹال رکھا ہے,sabhī ne vāda-e-fardā pe taal rakkhā hai,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
حساب لطف حریفاں کیا ہے جب تو کھلا,hisāb-e-lutf-e-harīfāñ kiyā hai jab to khulā,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
کہ دوستوں نے زیادہ خیال رکھا ہے,ki dostoñ ne ziyāda ḳhayāl rakkhā hai,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
بھری بہار میں اک شاخ پر کھلا ہے گلاب,bharī bahār meñ ik shāḳh par khilā hai gulāb,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
کہ جیسے تو نے ہتھیلی پہ گال رکھا ہے,ki jaise tū ne hathelī pe gaal rakkhā hai,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
فرازؔ عشق کی دنیا تو خوبصورت تھی,'farāz' ishq kī duniyā to ḳhūb-sūrat thī,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
یہ کس نے فتنۂ ہجر و وصال رکھا ہے,ye kis ne fitna-e-hijr-o-visāl rakkhā hai,ahmad-faraz,agarche-zor-havaaon-ne-daal-rakkhaa-hai-ahmad-faraz-ghazals
ایسا ہے کہ سب خواب مسلسل نہیں ہوتے,aisā hai ki sab ḳhvāb musalsal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
جو آج تو ہوتے ہیں مگر کل نہیں ہوتے,jo aaj to hote haiñ magar kal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
اندر کی فضاؤں کے کرشمے بھی عجب ہیں,andar kī fazāoñ ke karishme bhī ajab haiñ,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
مینہ ٹوٹ کے برسے بھی تو بادل نہیں ہوتے,meñh tuut ke barse bhī to bādal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
کچھ مشکلیں ایسی ہیں کہ آساں نہیں ہوتیں,kuchh mushkileñ aisī haiñ ki āsāñ nahīñ hotīñ,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
کچھ ایسے معمے ہیں کبھی حل نہیں ہوتے,kuchh aise muamme haiñ kabhī hal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
شائستگیٔ غم کے سبب آنکھوں کے صحرا,shā.istagī-e-ġham ke sabab āñkhoñ ke sahrā,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
نمناک تو ہو جاتے ہیں جل تھل نہیں ہوتے,namnāk to ho jaate haiñ jal-thal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
کیسے ہی تلاطم ہوں مگر قلزم جاں میں,kaise hī talātum hoñ magar qulzum-e-jāñ meñ,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
کچھ یاد جزیرے ہیں کہ اوجھل نہیں ہوتے,kuchh yād-jazīre haiñ ki ojhal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
عشاق کے مانند کئی اہل ہوس بھی,ushshāq ke mānind ka.ī ahl-e-havas bhī,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
پاگل تو نظر آتے ہیں پاگل نہیں ہوتے,pāgal to nazar aate haiñ pāgal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
سب خواہشیں پوری ہوں فرازؔ ایسا نہیں ہے,sab ḳhvāhisheñ puurī hoñ 'farāz' aisā nahīñ hai,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
جیسے کئی اشعار مکمل نہیں ہوتے,jaise ka.ī ash.ār mukammal nahīñ hote,ahmad-faraz,aisaa-hai-ki-sab-khvaab-musalsal-nahiin-hote-ahmad-faraz-ghazals
ایسے چپ ہیں کہ یہ منزل بھی کڑی ہو جیسے,aise chup haiñ ki ye manzil bhī kaḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
تیرا ملنا بھی جدائی کی گھڑی ہو جیسے,terā milnā bhī judā.ī kī ghaḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
اپنے ہی سائے سے ہر گام لرز جاتا ہوں,apne hī saa.e se har gaam laraz jaatā huuñ,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
راستے میں کوئی دیوار کھڑی ہو جیسے,rāste meñ koī dīvār khaḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
کتنے ناداں ہیں ترے بھولنے والے کہ تجھے,kitne nādāñ haiñ tire bhūlne vaale ki tujhe,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
یاد کرنے کے لیے عمر پڑی ہو جیسے,yaad karne ke liye umr paḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
تیرے ماتھے کی شکن پہلے بھی دیکھی تھی مگر,tere māthe kī shikan pahle bhī dekhī thī magar,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
یہ گرہ اب کے مرے دل میں پڑی ہو جیسے,ye girah ab ke mire dil meñ paḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
منزلیں دور بھی ہیں منزلیں نزدیک بھی ہیں,manzileñ duur bhī haiñ manzileñ nazdīk bhī haiñ,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
اپنے ہی پاؤں میں زنجیر پڑی ہو جیسے,apne hī paañv meñ zanjīr paḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
آج دل کھول کے روئے ہیں تو یوں خوش ہیں فرازؔ,aaj dil khol ke ro.e haiñ to yuuñ ḳhush haiñ 'farāz',ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
چند لمحوں کی یہ راحت بھی بڑی ہو جیسے,chand lamhoñ kī ye rāhat bhī baḍī ho jaise,ahmad-faraz,aise-chup-hain-ki-ye-manzil-bhii-kadii-ho-jaise-ahmad-faraz-ghazals
عجب جنون مسافت میں گھر سے نکلا تھا,ajab junūn-e-masāfat meñ ghar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
خبر نہیں ہے کہ سورج کدھر سے نکلا تھا,ḳhabar nahīñ hai ki sūraj kidhar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
یہ کون پھر سے انہیں راستوں میں چھوڑ گیا,ye kaun phir se unhīñ rāstoñ meñ chhoḍ gayā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
ابھی ابھی تو عذاب سفر سے نکلا تھا,abhī abhī to azāb-e-safar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
یہ تیر دل میں مگر بے سبب نہیں اترا,ye tiir dil meñ magar be-sabab nahīñ utrā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
کوئی تو حرف لب چارہ گر سے نکلا تھا,koī to harf lab-e-chāragar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
یہ اب جو آگ بنا شہر شہر پھیلا ہے,ye ab jo aag banā shahr shahr phailā hai,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
یہی دھواں مرے دیوار و در سے نکلا تھا,yahī dhuāñ mire dīvār-o-dar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
میں رات ٹوٹ کے رویا تو چین سے سویا,maiñ raat tuut ke royā to chain se soyā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
کہ دل کا زہر مری چشم تر سے نکلا تھا,ki dil kā zahr mirī chashm-e-tar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
یہ اب جو سر ہیں خمیدہ کلاہ کی خاطر,ye ab jo sar haiñ ḳhamīda kulāh kī ḳhātir,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
یہ عیب بھی تو ہم اہل ہنر سے نکلا تھا,ye aib bhī to ham ahl-e-hunar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
وہ قیس اب جسے مجنوں پکارتے ہیں فرازؔ,vo qais ab jise majnūñ pukārte haiñ 'farāz',ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
تری طرح کوئی دیوانہ گھر سے نکلا تھا,tirī tarah koī dīvāna ghar se niklā thā,ahmad-faraz,ajab-junuun-e-masaafat-men-ghar-se-niklaa-thaa-ahmad-faraz-ghazals
اول اول کی دوستی ہے ابھی,avval avval kī dostī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
اک غزل ہے کہ ہو رہی ہے ابھی,ik ġhazal hai ki ho rahī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
میں بھی شہر وفا میں نو وارد,maiñ bhī shahr-e-vafā meñ nau-vārid,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
وہ بھی رک رک کے چل رہی ہے ابھی,vo bhī ruk ruk ke chal rahī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
میں بھی ایسا کہاں کا زود شناس,maiñ bhī aisā kahāñ kā zūd-shanās,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
وہ بھی لگتا ہے سوچتی ہے ابھی,vo bhī lagtā hai sochtī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
دل کی وارفتگی ہے اپنی جگہ,dil kī vāraftagī hai apnī jagah,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
پھر بھی کچھ احتیاط سی ہے ابھی,phir bhī kuchh ehtiyāt sī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
گرچہ پہلا سا اجتناب نہیں,garche pahlā sā ijtināb nahīñ,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
پھر بھی کم کم سپردگی ہے ابھی,phir bhī kam kam supurdagī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
کیسا موسم ہے کچھ نہیں کھلتا,kaisā mausam hai kuchh nahīñ khultā,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
بوندا باندی بھی دھوپ بھی ہے ابھی,būñdā-bāndī bhī dhuup bhī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
خود کلامی میں کب یہ نشہ تھا,ḳhud-kalāmī meñ kab ye nashsha thā,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
جس طرح روبرو کوئی ہے ابھی,jis tarah rū-ba-rū koī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
قربتیں لاکھ خوبصورت ہوں,qurbateñ laakh ḳhūb-sūrat hoñ,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
دوریوں میں بھی دل کشی ہے ابھی,dūriyoñ meñ bhī dilkashī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
فصل گل میں بہار پہلا گلاب,fasl-e-gul meñ bahār pahlā gulāb,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
کس کی زلفوں میں ٹانکتی ہے ابھی,kis kī zulfoñ meñ tāñktī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
مدتیں ہو گئیں فرازؔ مگر,muddateñ ho ga.iiñ 'farāz' magar,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
وہ جو دیوانگی کہ تھی ہے ابھی,vo jo dīvāngī ki thī hai abhī,ahmad-faraz,avval-avval-kii-dostii-hai-abhii-ahmad-faraz-ghazals
دوست بن کر بھی نہیں ساتھ نبھانے والا,dost ban kar bhī nahīñ saath nibhāne vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
وہی انداز ہے ظالم کا زمانے والا,vahī andāz hai zālim kā zamāne vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
اب اسے لوگ سمجھتے ہیں گرفتار مرا,ab use log samajhte haiñ giraftār mirā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
سخت نادم ہے مجھے دام میں لانے والا,saḳht nādim hai mujhe daam meñ laane vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
صبح دم چھوڑ گیا نکہت گل کی صورت,sub.h-dam chhoḍ gayā nik.hat-e-gul kī sūrat,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
رات کو غنچۂ دل میں سمٹ آنے والا,raat ko ġhuncha-e-dil meñ simat aane vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
کیا کہیں کتنے مراسم تھے ہمارے اس سے,kyā kaheñ kitne marāsim the hamāre us se,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
وہ جو اک شخص ہے منہ پھیر کے جانے والا,vo jo ik shaḳhs hai muñh pher ke jaane vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
تیرے ہوتے ہوئے آ جاتی تھی ساری دنیا,tere hote hue aa jaatī thī saarī duniyā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
آج تنہا ہوں تو کوئی نہیں آنے والا,aaj tanhā huuñ to koī nahīñ aane vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
منتظر کس کا ہوں ٹوٹی ہوئی دہلیز پہ میں,muntazir kis kā huuñ tuutī huī dahlīz pe maiñ,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
کون آئے گا یہاں کون ہے آنے والا,kaun aa.egā yahāñ kaun hai aane vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
کیا خبر تھی جو مری جاں میں گھلا ہے اتنا,kyā ḳhabar thī jo mirī jaañ meñ ghulā hai itnā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
ہے وہی مجھ کو سر دار بھی لانے والا,hai vahī mujh ko sar-e-dār bhī laane vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
میں نے دیکھا ہے بہاروں میں چمن کو جلتے,maiñ ne dekhā hai bahāroñ meñ chaman ko jalte,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
ہے کوئی خواب کی تعبیر بتانے والا,hai koī ḳhvāb kī tābīr batāne vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
تم تکلف کو بھی اخلاص سمجھتے ہو فرازؔ,tum takalluf ko bhī iḳhlās samajhte ho 'farāz',ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
دوست ہوتا نہیں ہر ہاتھ ملانے والا,dost hotā nahīñ har haath milāne vaalā,ahmad-faraz,dost-ban-kar-bhii-nahiin-saath-nibhaane-vaalaa-ahmad-faraz-ghazals
دکھ فسانہ نہیں کہ تجھ سے کہیں,dukh fasāna nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
دل بھی مانا نہیں کہ تجھ سے کہیں,dil bhī maanā nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
آج تک اپنی بیکلی کا سبب,aaj tak apnī bekalī kā sabab,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
خود بھی جانا نہیں کہ تجھ سے کہیں,ḳhud bhī jaanā nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
بے طرح حال دل ہے اور تجھ سے,be-tarah hāl-e-dil hai aur tujh se,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
دوستانہ نہیں کہ تجھ سے کہیں,dostāna nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
ایک تو حرف آشنا تھا مگر,ek tū harf-e-āshnā thā magar,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
اب زمانہ نہیں کہ تجھ سے کہیں,ab zamāna nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
قاصدا ہم فقیر لوگوں کا,qāsidā ham faqīr logoñ kā,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
اک ٹھکانہ نہیں کہ تجھ سے کہیں,ik thikāna nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
اے خدا درد دل ہے بخشش دوست,ai ḳhudā dard-e-dil hai baḳhshish-e-dost,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
آب و دانہ نہیں کہ تجھ سے کہیں,āb-o-dāna nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
اب تو اپنا بھی اس گلی میں فرازؔ,ab to apnā bhī us galī meñ 'farāz',ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
آنا جانا نہیں کہ تجھ سے کہیں,aanā jaanā nahīñ ki tujh se kaheñ,ahmad-faraz,dukh-fasaana-nahiin-ki-tujh-se-kahen-ahmad-faraz-ghazals
گفتگو اچھی لگی ذوق نظر اچھا لگا,guftugū achchhī lagī zauq-e-nazar achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
مدتوں کے بعد کوئی ہم سفر اچھا لگا,muddatoñ ke baad koī ham-safar achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
دل کا دکھ جانا تو دل کا مسئلہ ہے پر ہمیں,dil kā dukh jaanā to dil kā mas.ala hai par hameñ,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
اس کا ہنس دینا ہمارے حال پر اچھا لگا,us kā hañs denā hamāre haal par achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
ہر طرح کی بے سر و سامانیوں کے باوجود,har tarah kī be-sar-o-sāmāniyoñ ke bāvajūd,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
آج وہ آیا تو مجھ کو اپنا گھر اچھا لگا,aaj vo aayā to mujh ko apnā ghar achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
باغباں گلچیں کو چاہے جو کہے ہم کو تو پھول,bāġhbāñ gulchīñ ko chāhe jo kahe ham ko to phuul,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
شاخ سے بڑھ کر کف دل دار پر اچھا لگا,shāḳh se baḍh kar kaf-e-dildār par achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
کوئی مقتل میں نہ پہنچا کون ظالم تھا جسے,koī maqtal meñ na pahuñchā kaun zālim thā jise,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
تیغ قاتل سے زیادہ اپنا سر اچھا لگا,teġh-e-qātil se ziyāda apnā sar achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
ہم بھی قائل ہیں وفا میں استواری کے مگر,ham bhī qaa.el haiñ vafā meñ ustuvārī ke magar,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
کوئی پوچھے کون کس کو عمر بھر اچھا لگا,koī pūchhe kaun kis ko umr bhar achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
اپنی اپنی چاہتیں ہیں لوگ اب جو بھی کہیں,apnī apnī chāhateñ haiñ log ab jo bhī kaheñ,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
اک پری پیکر کو اک آشفتہ سر اچھا لگا,ik parī-paikar ko ik āshufta-sar achchhā lagā,ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
میرؔ کے مانند اکثر زیست کرتا تھا فرازؔ,'mīr' ke mānind aksar ziist kartā thā 'farāz',ahmad-faraz,guftuguu-achchhii-lagii-zauq-e-nazar-achchhaa-lagaa-ahmad-faraz-ghazals
